ordering,tick,event_index,agent_id,rule_hypothesis,predicted_action,actual_action,accuracy,coherence,prediction_entropy
reversed,13,438,agent2,"Reverse ordering obscures policy rules, so action triggers appear inconsistent.",rest,rest,1,0.2500,0.7569
reversed,13,439,agent1,The sequence suggests weak structure because outcomes precede the states that explain them.,rest,rest,1,0.2500,0.7569
reversed,12,440,agent5,"Reverse ordering obscures policy rules, so action triggers appear inconsistent.",move,rest,0,0.2500,0.8896
reversed,12,441,agent4,The sequence suggests weak structure because outcomes precede the states that explain them.,unknown,rest,0,0.2500,0.8896
reversed,12,442,agent3,The sequence suggests weak structure because outcomes precede the states that explain them.,rest,rest,1,0.7000,0.7569
reversed,12,443,agent2,Events look consequence-first; causes are ambiguous and state transitions are harder to align.,migrate,rest,0,0.2500,0.8896
reversed,12,444,agent1,The sequence suggests weak structure because outcomes precede the states that explain them.,unknown,rest,0,0.2500,0.8896
reversed,11,445,agent5,Events look consequence-first; causes are ambiguous and state transitions are harder to align.,eat,rest,0,0.2500,0.8896
reversed,11,446,agent4,Events look consequence-first; causes are ambiguous and state transitions are harder to align.,die,rest,0,0.7000,0.8896
reversed,11,447,agent3,Events look consequence-first; causes are ambiguous and state transitions are harder to align.,rest,rest,1,0.8000,0.7569
reversed,11,448,agent2,The sequence suggests weak structure because outcomes precede the states that explain them.,rest,rest,1,0.2500,0.7569
reversed,11,449,agent1,The sequence suggests weak structure because outcomes precede the states that explain them.,migrate,rest,0,0.7000,0.8896
reversed,10,450,agent5,Events look consequence-first; causes are ambiguous and state transitions are harder to align.,die,rest,0,0.2500,0.8896
reversed,10,451,agent4,The sequence suggests weak structure because outcomes precede the states that explain them.,rest,rest,1,0.2500,0.7569
reversed,10,452,agent3,The sequence suggests weak structure because outcomes precede the states that explain them.,migrate,rest,0,0.7000,0.8896
reversed,10,453,agent2,"Reverse ordering obscures policy rules, so action triggers appear inconsistent.",die,rest,0,0.2500,0.8896
reversed,10,454,agent1,Events look consequence-first; causes are ambiguous and state transitions are harder to align.,unknown,rest,0,0.2500,0.8896
reversed,9,455,agent5,"Reverse ordering obscures policy rules, so action triggers appear inconsistent.",die,rest,0,0.2500,0.8896
reversed,9,456,agent4,"Reverse ordering obscures policy rules, so action triggers appear inconsistent.",die,rest,0,0.7000,0.8896
reversed,9,457,agent3,"Reverse ordering obscures policy rules, so action triggers appear inconsistent.",rest,rest,1,0.8000,0.7569
reversed,9,458,agent2,Events look consequence-first; causes are ambiguous and state transitions are harder to align.,rest,rest,1,0.2500,0.7569
reversed,9,459,agent1,Events look consequence-first; causes are ambiguous and state transitions are harder to align.,rest,rest,1,0.7000,0.7569
reversed,8,460,agent5,The sequence suggests weak structure because outcomes precede the states that explain them.,unknown,rest,0,0.2500,0.8896
reversed,8,461,agent4,The sequence suggests weak structure because outcomes precede the states that explain them.,rest,rest,1,0.7000,0.7569
reversed,8,462,agent3,"Reverse ordering obscures policy rules, so action triggers appear inconsistent.",migrate,rest,0,0.2500,0.8896
reversed,8,463,agent2,"Reverse ordering obscures policy rules, so action triggers appear inconsistent.",rest,rest,1,0.7000,0.7569
reversed,8,464,agent1,Events look consequence-first; causes are ambiguous and state transitions are harder to align.,rest,rest,1,0.2500,0.7569
reversed,7,465,agent5,"Reverse ordering obscures policy rules, so action triggers appear inconsistent.",migrate,rest,0,0.2500,0.8896
reversed,7,466,agent4,Events look consequence-first; causes are ambiguous and state transitions are harder to align.,rest,rest,1,0.2500,0.7569
reversed,7,467,agent3,Events look consequence-first; causes are ambiguous and state transitions are harder to align.,rest,rest,1,0.7000,0.7569
reversed,7,468,agent2,The sequence suggests weak structure because outcomes precede the states that explain them.,migrate,rest,0,0.2500,0.8896
reversed,7,469,agent1,"Reverse ordering obscures policy rules, so action triggers appear inconsistent.",die,rest,0,0.2500,0.8896
reversed,6,470,agent5,"Reverse ordering obscures policy rules, so action triggers appear inconsistent.",rest,rest,1,0.7000,0.7569
reversed,6,471,agent4,Events look consequence-first; causes are ambiguous and state transitions are harder to align.,move,rest,0,0.2500,0.8896
reversed,6,472,agent3,Events look consequence-first; causes are ambiguous and state transitions are harder to align.,rest,rest,1,0.7000,0.7569
reversed,6,473,agent2,"Reverse ordering obscures policy rules, so action triggers appear inconsistent.",move,rest,0,0.2500,0.8896
reversed,6,474,agent1,Events look consequence-first; causes are ambiguous and state transitions are harder to align.,move,rest,0,0.2500,0.8896
reversed,5,475,agent5,"Reverse ordering obscures policy rules, so action triggers appear inconsistent.",unknown,rest,0,0.2500,0.8896
reversed,5,476,agent4,"Reverse ordering obscures policy rules, so action triggers appear inconsistent.",rest,rest,1,0.7000,0.7569
reversed,5,477,agent3,"Reverse ordering obscures policy rules, so action triggers appear inconsistent.",unknown,rest,0,0.8000,0.8896
reversed,5,478,agent2,"Reverse ordering obscures policy rules, so action triggers appear inconsistent.",rest,rest,1,0.9000,0.7569
reversed,5,479,agent1,"Reverse ordering obscures policy rules, so action triggers appear inconsistent.",rest,rest,1,1.0000,0.7569
reversed,4,480,agent5,Events look consequence-first; causes are ambiguous and state transitions are harder to align.,rest,rest,1,0.2500,0.7569
reversed,4,481,agent4,Events look consequence-first; causes are ambiguous and state transitions are harder to align.,rest,rest,1,0.7000,0.7569
reversed,4,482,agent3,Events look consequence-first; causes are ambiguous and state transitions are harder to align.,move,rest,0,0.8000,0.8896
reversed,4,483,agent2,The sequence suggests weak structure because outcomes precede the states that explain them.,eat,rest,0,0.2500,0.8896
reversed,4,484,agent1,The sequence suggests weak structure because outcomes precede the states that explain them.,rest,eat,0,0.7000,0.7569
reversed,3,485,agent5,The sequence suggests weak structure because outcomes precede the states that explain them.,unknown,eat,0,0.8000,0.8896
reversed,3,486,agent4,"Reverse ordering obscures policy rules, so action triggers appear inconsistent.",die,eat,0,0.2500,0.8896
reversed,3,487,agent3,Events look consequence-first; causes are ambiguous and state transitions are harder to align.,rest,eat,0,0.2500,0.7569
reversed,3,488,agent2,"Reverse ordering obscures policy rules, so action triggers appear inconsistent.",rest,eat,0,0.2500,0.7569
reversed,3,489,agent1,"Reverse ordering obscures policy rules, so action triggers appear inconsistent.",eat,eat,1,0.7000,0.7569
reversed,2,490,agent5,Events look consequence-first; causes are ambiguous and state transitions are harder to align.,eat,eat,1,0.2500,0.7569
reversed,2,491,agent4,The sequence suggests weak structure because outcomes precede the states that explain them.,migrate,eat,0,0.2500,0.8896
reversed,2,492,agent3,"Reverse ordering obscures policy rules, so action triggers appear inconsistent.",eat,eat,1,0.2500,0.7569
reversed,2,493,agent2,Events look consequence-first; causes are ambiguous and state transitions are harder to align.,eat,eat,1,0.2500,0.7569
reversed,2,494,agent1,"Reverse ordering obscures policy rules, so action triggers appear inconsistent.",rest,move,0,0.2500,0.8896
shuffled,12,0,agent2,"The trajectory appears incoherent, so hypotheses remain tentative.",die,rest,0,1.0000,0.9630
shuffled,12,1,agent3,No consistent transition pattern emerges from the random ordering.,unknown,rest,0,0.2812,0.9630
shuffled,12,2,agent4,"The trajectory appears incoherent, so hypotheses remain tentative.",move,rest,0,0.2812,0.9630
shuffled,12,3,agent5,No consistent transition pattern emerges from the random ordering.,unknown,rest,0,0.2812,0.9630
shuffled,49,4,agent5,No consistent transition pattern emerges from the random ordering.,die,rest,0,0.7000,0.9630
shuffled,50,5,agent1,No consistent transition pattern emerges from the random ordering.,migrate,rest,0,0.8000,0.9630
shuffled,50,6,agent2,No consistent transition pattern emerges from the random ordering.,migrate,rest,0,0.9000,0.9630
shuffled,50,7,agent3,Shuffled fragments do not expose a stable causal rule.,migrate,rest,0,0.2500,0.9630
shuffled,50,8,agent4,No consistent transition pattern emerges from the random ordering.,die,rest,0,0.2500,0.9630
shuffled,50,9,agent5,Shuffled fragments do not expose a stable causal rule.,migrate,rest,0,0.2500,0.9630
shuffled,51,10,agent1,"The trajectory appears incoherent, so hypotheses remain tentative.",rest,rest,1,0.2500,0.9007
shuffled,51,11,agent2,"The trajectory appears incoherent, so hypotheses remain tentative.",migrate,rest,0,0.7000,0.9630
shuffled,26,12,agent4,No consistent transition pattern emerges from the random ordering.,unknown,rest,0,0.2812,0.9630
shuffled,26,13,agent5,Shuffled fragments do not expose a stable causal rule.,unknown,rest,0,0.2500,0.9630
shuffled,27,14,agent1,"The trajectory appears incoherent, so hypotheses remain tentative.",move,rest,0,0.2500,0.9630
shuffled,27,15,agent2,Shuffled fragments do not expose a stable causal rule.,unknown,rest,0,0.2500,0.9630
shuffled,46,16,agent4,Shuffled fragments do not expose a stable causal rule.,rest,rest,1,0.7000,0.9007
shuffled,46,17,agent5,"The trajectory appears incoherent, so hypotheses remain tentative.",rest,rest,1,0.2500,0.9007
shuffled,47,18,agent1,No consistent transition pattern emerges from the random ordering.,unknown,rest,0,0.2812,0.9630
shuffled,47,19,agent2,Shuffled fragments do not expose a stable causal rule.,die,rest,0,0.2500,0.9630
shuffled,28,20,agent2,Shuffled fragments do not expose a stable causal rule.,eat,rest,0,0.7000,0.9630
shuffled,28,21,agent3,No consistent transition pattern emerges from the random ordering.,rest,rest,1,0.2500,0.9007
shuffled,28,22,agent4,No consistent transition pattern emerges from the random ordering.,rest,rest,1,0.7000,0.9007
shuffled,28,23,agent5,No consistent transition pattern emerges from the random ordering.,move,rest,0,0.8000,0.9630
shuffled,29,24,agent5,Shuffled fragments do not expose a stable causal rule.,eat,rest,0,0.2500,0.9630
shuffled,30,25,agent1,No consistent transition pattern emerges from the random ordering.,rest,rest,1,0.2500,0.9007
shuffled,30,26,agent2,Shuffled fragments do not expose a stable causal rule.,move,rest,0,0.2500,0.9630
shuffled,30,27,agent3,Shuffled fragments do not expose a stable causal rule.,die,rest,0,0.7000,0.9630
shuffled,65,28,agent5,Shuffled fragments do not expose a stable causal rule.,move,rest,0,0.8000,0.9630
shuffled,66,29,agent1,Shuffled fragments do not expose a stable causal rule.,rest,rest,1,0.9000,0.9007
shuffled,66,30,agent2,"The trajectory appears incoherent, so hypotheses remain tentative.",eat,rest,0,0.2500,0.9630
shuffled,66,31,agent3,"The trajectory appears incoherent, so hypotheses remain tentative.",unknown,eat,0,0.7000,0.9630
